ID,Regions,Periods,MainRoad_4,ParkAndPublicGarden_20
4739,GM1699,2010JJ00,347,27
4740,GM1699,2012JJ00,343,27
4741,GM1699,2015JJ00,341,30
4742,GM1699,2017JJ00,336,31
4743,GM0529,1996JJ00,133,21
4744,GM0529,2000JJ00,133,20
4745,GM0529,2003JJ00,133,20
4746,GM0529,2006JJ00,146,23
4747,GM0529,2008JJ00,,
4748,GM0529,2010JJ00,,
4749,GM0529,2012JJ00,,
4750,GM0529,2015JJ00,,
4751,GM0529,2017JJ00,,
4752,GM0171,1996JJ00,846,114
4753,GM0171,2000JJ00,823,123
4754,GM0171,2003JJ00,899,108
4755,GM0171,2006JJ00,854,119
4756,GM0171,2008JJ00,868,120
4757,GM0171,2010JJ00,880,117
4758,GM0171,2012JJ00,881,116
4759,GM0171,2015JJ00,870,116
4760,GM0171,2017JJ00,865,115
4761,GM0575,1996JJ00,98,11
4762,GM0575,2000JJ00,97,17
4763,GM0575,2003JJ00,97,20
4764,GM0575,2006JJ00,98,23
4765,GM0575,2008JJ00,99,22
4766,GM0575,2010JJ00,100,22
4767,GM0575,2012JJ00,100,28
4768,GM0575,2015JJ00,98,30
4769,GM0575,2017JJ00,101,38
4770,GM0576,1996JJ00,94,8
4771,GM0576,2000JJ00,93,5
4772,GM0576,2003JJ00,97,8
4773,GM0576,2006JJ00,103,8
4774,GM0576,2008JJ00,104,6
4775,GM0576,2010JJ00,106,8
4776,GM0576,2012JJ00,107,9
4777,GM0576,2015JJ00,100,9
4778,GM0576,2017JJ00,99,30
4779,GM0577,1996JJ00,19,0
4780,GM0577,2000JJ00,19,36
4781,GM0577,2003JJ00,,
4782,GM0577,2006JJ00,,
4783,GM0577,2008JJ00,,
4784,GM0577,2010JJ00,,
4785,GM0577,2012JJ00,,
4786,GM0577,2015JJ00,,
4787,GM0577,2017JJ00,,
4788,GM0120,1996JJ00,149,2
4789,GM0120,2000JJ00,,
4790,GM0120,2003JJ00,,
4791,GM0120,2006JJ00,,
4792,GM0120,2008JJ00,,
4793,GM0120,2010JJ00,,
4794,GM0120,2012JJ00,,
4795,GM0120,2015JJ00,,
4796,GM0120,2017JJ00,,
4797,GM0820,1996JJ00,112,13
4798,GM0820,2000JJ00,112,20
4799,GM0820,2003JJ00,114,35
4800,GM0820,2006JJ00,121,34
4801,GM0820,2008JJ00,120,34
4802,GM0820,2010JJ00,126,35
4803,GM0820,2012JJ00,119,37
4804,GM0820,2015JJ00,119,37
4805,GM0820,2017JJ00,119,39
4806,GM0302,1996JJ00,202,4
4807,GM0302,2000JJ00,203,4
4808,GM0302,2003JJ00,218,3
4809,GM0302,2006JJ00,220,5
4810,GM0302,2008JJ00,224,5
4811,GM0302,2010JJ00,226,5
4812,GM0302,2012JJ00,218,5
4813,GM0302,2015JJ00,217,5
4814,GM0302,2017JJ00,217,11
4815,GM0951,1996JJ00,103,6
4816,GM0951,2000JJ00,104,3
4817,GM0951,2003JJ00,108,3
4818,GM0951,2006JJ00,108,4
4819,GM0951,2008JJ00,106,4
4820,GM0951,2010JJ00,105,5
4821,GM0951,2012JJ00,103,5
4822,GM0951,2015JJ00,103,4
4823,GM0951,2017JJ00,101,4
4824,GM0429,1996JJ00,58,2
4825,GM0429,2000JJ00,59,2
4826,GM0429,2003JJ00,57,1
4827,GM0429,2006JJ00,56,3
4828,GM0429,2008JJ00,,
4829,GM0429,2010JJ00,,
4830,GM0429,2012JJ00,,
4831,GM0429,2015JJ00,,
4832,GM0429,2017JJ00,,
4833,GM0122,1996JJ00,256,15
4834,GM0122,2000JJ00,,
4835,GM0122,2003JJ00,,
4836,GM0122,2006JJ00,,
4837,GM0122,2008JJ00,,
4838,GM0122,2010JJ00,,
4839,GM0122,2012JJ00,,
4840,GM0122,2015JJ00,,
4841,GM0122,2017JJ00,,
4842,GM0579,1996JJ00,43,26
4843,GM0579,2000JJ00,44,27
4844,GM0579,2003JJ00,46,25
4845,GM0579,2006JJ00,44,32
4846,GM0579,2008JJ00,44,32
4847,GM0579,2010JJ00,44,32
4848,GM0579,2012JJ00,45,42
4849,GM0579,2015JJ00,44,43
4850,GM0579,2017JJ00,45,47
4851,GM0823,1996JJ00,187,2
4852,GM0823,2000JJ00,253,4
4853,GM0823,2003JJ00,251,9
4854,GM0823,2006JJ00,258,9
4855,GM0823,2008JJ00,261,9
4856,GM0823,2010JJ00,266,9
4857,GM0823,2012JJ00,265,10
4858,GM0823,2015JJ00,264,10
4859,GM0823,2017JJ00,264,10
4860,GM0824,1996JJ00,57,15
4861,GM0824,2000JJ00,135,16
4862,GM0824,2003JJ00,140,20
4863,GM0824,2006JJ00,141,23
4864,GM0824,2008JJ00,147,22
4865,GM0824,2010JJ00,147,25
4866,GM0824,2012JJ00,148,25
4867,GM0824,2015JJ00,147,25
4868,GM0824,2017JJ00,146,25
4869,GM1895,1996JJ00,,
4870,GM1895,2000JJ00,,
4871,GM1895,2003JJ00,,
4872,GM1895,2006JJ00,,
4873,GM1895,2008JJ00,,
4874,GM1895,2010JJ00,601,119
4875,GM1895,2012JJ00,593,119
4876,GM1895,2015JJ00,593,116
4877,GM1895,2017JJ00,585,116
4878,GM0269,1996JJ00,207,0
4879,GM0269,2000JJ00,206,0
4880,GM0269,2003JJ00,219,10
4881,GM0269,2006JJ00,222,11
4882,GM0269,2008JJ00,220,9
4883,GM0269,2010JJ00,227,8
4884,GM0269,2012JJ00,221,8
4885,GM0269,2015JJ00,218,8
4886,GM0269,2017JJ00,217,8
4887,GM0173,1996JJ00,97,73
4888,GM0173,2000JJ00,99,86
4889,GM0173,2003JJ00,130,79
4890,GM0173,2006JJ00,131,83
4891,GM0173,2008JJ00,131,63
4892,GM0173,2010JJ00,134,65
4893,GM0173,2012JJ00,132,65
4894,GM0173,2015JJ00,132,64
4895,GM0173,2017JJ00,129,61
4896,GM0174,1996JJ00,135,0
4897,GM0174,2000JJ00,135,10
4898,GM0174,2003JJ00,,
4899,GM0174,2006JJ00,,
4900,GM0174,2008JJ00,,
4901,GM0174,2010JJ00,,
4902,GM0174,2012JJ00,,
4903,GM0174,2015JJ00,,
4904,GM0174,2017JJ00,,
4905,GM1773,1996JJ00,,
4906,GM1773,2000JJ00,,
4907,GM1773,2003JJ00,271,6
4908,GM1773,2006JJ00,268,6
4909,GM1773,2008JJ00,263,4
4910,GM1773,2010JJ00,276,4
4911,GM1773,2012JJ00,269,4
4912,GM1773,2015JJ00,262,13
4913,GM1773,2017JJ00,263,13
4914,GM0175,1996JJ00,415,25
4915,GM0175,2000JJ00,390,25
4916,GM0175,2003JJ00,398,39
4917,GM0175,2006JJ00,390,36
4918,GM0175,2008JJ00,390,38
4919,GM0175,2010JJ00,408,38
4920,GM0175,2012JJ00,406,38
4921,GM0175,2015JJ00,404,38
4922,GM0175,2017JJ00,400,38
4923,GM0881,1996JJ00,60,0
4924,GM0881,2000JJ00,58,0
4925,GM0881,2003JJ00,62,0
4926,GM0881,2006JJ00,61,0
4927,GM0881,2008JJ00,61,0
4928,GM0881,2010JJ00,61,0
4929,GM0881,2012JJ00,60,0
4930,GM0881,2015JJ00,59,0
4931,GM0881,2017JJ00,59,4
4932,GM1586,1996JJ00,,
4933,GM1586,2000JJ00,,
4934,GM1586,2003JJ00,,
4935,GM1586,2006JJ00,,
4936,GM1586,2008JJ00,332,47
4937,GM1586,2010JJ00,326,45
4938,GM1586,2012JJ00,317,62
4939,GM1586,2015JJ00,314,74
4940,GM1586,2017JJ00,321,85
4941,GM0825,1996JJ00,59,2
4942,GM0825,2000JJ00,,
4943,GM0825,2003JJ00,,
4944,GM0825,2006JJ00,,
4945,GM0825,2008JJ00,,
4946,GM0825,2010JJ00,,
4947,GM0825,2012JJ00,,
4948,GM0825,2015JJ00,,
4949,GM0825,2017JJ00,,
4950,GM0692,1996JJ00,608,48
4951,GM0692,2000JJ00,613,71
4952,GM0692,2003JJ00,,
4953,GM0692,2006JJ00,,
4954,GM0692,2008JJ00,,
4955,GM0692,2010JJ00,,
4956,GM0692,2012JJ00,,
4957,GM0692,2015JJ00,,
4958,GM0692,2017JJ00,,
4959,GM0123,1996JJ00,148,12
4960,GM0123,2000JJ00,,
4961,GM0123,2003JJ00,,
4962,GM0123,2006JJ00,,
4963,GM0123,2008JJ00,,
4964,GM0123,2010JJ00,,
4965,GM0123,2012JJ00,,
4966,GM0123,2015JJ00,,
4967,GM0123,2017JJ00,,
4968,GM0826,1996JJ00,279,54
4969,GM0826,2000JJ00,273,54
4970,GM0826,2003JJ00,278,97
4971,GM0826,2006JJ00,283,107
4972,GM0826,2008JJ00,291,110
4973,GM0826,2010JJ00,291,109
4974,GM0826,2012JJ00,289,110
4975,GM0826,2015JJ00,292,108
4976,GM0826,2017JJ00,287,104
4977,GM0580,1996JJ00,304,14
4978,GM0580,2000JJ00,312,14
4979,GM0580,2003JJ00,323,8
4980,GM0580,2006JJ00,335,8
4981,GM0580,2008JJ00,335,8
4982,GM0580,2010JJ00,339,8
4983,GM0580,2012JJ00,310,10
4984,GM0580,2015JJ00,,
4985,GM0580,2017JJ00,,
4986,GM0085,1996JJ00,405,37
4987,GM0085,2000JJ00,408,41
4988,GM0085,2003JJ00,412,35
4989,GM0085,2006JJ00,401,31
4990,GM0085,2008JJ00,398,36
4991,GM0085,2010JJ00,402,33
4992,GM0085,2012JJ00,399,33
4993,GM0085,2015JJ00,397,33
4994,GM0085,2017JJ00,430,31
4995,GM0431,1996JJ00,46,0
4996,GM0431,2000JJ00,44,0
4997,GM0431,2003JJ00,44,1
4998,GM0431,2006JJ00,48,1
4999,GM0431,2008JJ00,51,1
5000,GM0431,2010JJ00,48,1
5001,GM0431,2012JJ00,45,4
5002,GM0431,2015JJ00,48,4
5003,GM0431,2017JJ00,48,6
5004,GM0176,1996JJ00,13,4
5005,GM0176,2000JJ00,17,4
5006,GM0176,2003JJ00,,
5007,GM0176,2006JJ00,,
5008,GM0176,2008JJ00,,
5009,GM0176,2010JJ00,,
5010,GM0176,2012JJ00,,
5011,GM0176,2015JJ00,,
5012,GM0176,2017JJ00,,
5013,GM0432,1996JJ00,90,16
5014,GM0432,2000JJ00,90,17
5015,GM0432,2003JJ00,92,19
5016,GM0432,2006JJ00,93,12
5017,GM0432,2008JJ00,94,12
5018,GM0432,2010JJ00,91,9
5019,GM0432,2012JJ00,87,11
5020,GM0432,2015JJ00,87,14
5021,GM0432,2017JJ00,85,16
5022,GM0086,1996JJ00,497,26
5023,GM0086,2000JJ00,492,34
5024,GM0086,2003JJ00,497,33
5025,GM0086,2006JJ00,501,32
5026,GM0086,2008JJ00,501,35
5027,GM0086,2010JJ00,511,31
5028,GM0086,2012JJ00,501,37
5029,GM0086,2015JJ00,508,37
5030,GM0086,2017JJ00,520,37
5031,GM0828,1996JJ00,249,142
5032,GM0828,2000JJ00,247,156
5033,GM0828,2003JJ00,414,189
5034,GM0828,2006JJ00,423,191
5035,GM0828,2008JJ00,437,188
5036,GM0828,2010JJ00,427,177
5037,GM0828,2012JJ00,574,180
5038,GM0828,2015JJ00,614,178
5039,GM0828,2017JJ00,601,182
5040,GM0829,1996JJ00,65,0
5041,GM0829,2000JJ00,,
5042,GM0829,2003JJ00,,
5043,GM0829,2006JJ00,,
5044,GM0829,2008JJ00,,
5045,GM0829,2010JJ00,,
5046,GM0829,2012JJ00,,
5047,GM0829,2015JJ00,,
5048,GM0829,2017JJ00,,
5049,GM0831,1996JJ00,169,10
5050,GM0831,2000JJ00,,
5051,GM0831,2003JJ00,,
5052,GM0831,2006JJ00,,
5053,GM0831,2008JJ00,,
5054,GM0831,2010JJ00,,
5055,GM0831,2012JJ00,,
5056,GM0831,2015JJ00,,
5057,GM0831,2017JJ00,,
5058,GM0584,1996JJ00,51,31
5059,GM0584,2000JJ00,49,30
5060,GM0584,2003JJ00,48,31
5061,GM0584,2006JJ00,51,33
5062,GM0584,2008JJ00,52,35
5063,GM0584,2010JJ00,51,39
5064,GM0584,2012JJ00,49,35
5065,GM0584,2015JJ00,45,35
5066,GM0584,2017JJ00,44,35
5067,GM1509,1996JJ00,,
5068,GM1509,2000JJ00,,
5069,GM1509,2003JJ00,,
5070,GM1509,2006JJ00,403,22
5071,GM1509,2008JJ00,404,20
5072,GM1509,2010JJ00,405,20
5073,GM1509,2012JJ00,398,29
5074,GM1509,2015JJ00,396,31
5075,GM1509,2017JJ00,394,31
5076,GM0830,1996JJ00,43,11
5077,GM0830,2000JJ00,,
5078,GM0830,2003JJ00,,
5079,GM0830,2006JJ00,,
5080,GM0830,2008JJ00,,
5081,GM0830,2010JJ00,,
5082,GM0830,2012JJ00,,
5083,GM0830,2015JJ00,,
5084,GM0830,2017JJ00,,
5085,GM0437,1996JJ00,182,15
5086,GM0437,2000JJ00,188,14
5087,GM0437,2003JJ00,210,32
5088,GM0437,2006JJ00,190,31
5089,GM0437,2008JJ00,193,27
5090,GM0437,2010JJ00,191,29
5091,GM0437,2012JJ00,194,28
5092,GM0437,2015JJ00,192,28
5093,GM0437,2017JJ00,190,37
5094,GM0644,1996JJ00,42,0
5095,GM0644,2000JJ00,43,0
5096,GM0644,2003JJ00,43,2
5097,GM0644,2006JJ00,45,1
5098,GM0644,2008JJ00,45,1
5099,GM0644,2010JJ00,46,1
5100,GM0644,2012JJ00,46,1
5101,GM0644,2015JJ00,,
5102,GM0644,2017JJ00,,
5103,GM0589,1996JJ00,52,8
5104,GM0589,2000JJ00,57,8
5105,GM0589,2003JJ00,61,7
5106,GM0589,2006JJ00,60,8
5107,GM0589,2008JJ00,60,8
5108,GM0589,2010JJ00,53,8
5109,GM0589,2012JJ00,52,8
5110,GM0589,2015JJ00,51,8
5111,GM0589,2017JJ00,51,8
5112,GM1734,1996JJ00,,
5113,GM1734,2000JJ00,,
5114,GM1734,2003JJ00,435,23
5115,GM1734,2006JJ00,466,21
5116,GM1734,2008JJ00,474,21
5117,GM1734,2010JJ00,468,25
5118,GM1734,2012JJ00,473,26
5119,GM1734,2015JJ00,475,26
5120,GM1734,2017JJ00,478,33
5121,GM0590,1996JJ00,67,62
5122,GM0590,2000JJ00,70,71
5123,GM0590,2003JJ00,68,95
5124,GM0590,2006JJ00,71,78
5125,GM0590,2008JJ00,72,72
5126,GM0590,2010JJ00,79,68
5127,GM0590,2012JJ00,80,67
5128,GM0590,2015JJ00,81,81
5129,GM0590,2017JJ00,81,81
5130,GM1894,1996JJ00,,
5131,GM1894,2000JJ00,,
5132,GM1894,2003JJ00,,
5133,GM1894,2006JJ00,,
5134,GM1894,2008JJ00,,
5135,GM1894,2010JJ00,503,20
5136,GM1894,2012JJ00,496,20
5137,GM1894,2015JJ00,494,20
5138,GM1894,2017JJ00,481,20
5139,GM0124,1996JJ00,70,0
5140,GM0124,2000JJ00,,
5141,GM0124,2003JJ00,,
5142,GM0124,2006JJ00,,
5143,GM0124,2008JJ00,,
5144,GM0124,2010JJ00,,
5145,GM0124,2012JJ00,,
5146,GM0124,2015JJ00,,
5147,GM0124,2017JJ00,,
5148,GM0765,1996JJ00,130,21
5149,GM0765,2000JJ00,131,21
5150,GM0765,2003JJ00,133,27
5151,GM0765,2006JJ00,134,27
5152,GM0765,2008JJ00,134,28
5153,GM0765,2010JJ00,141,32
5154,GM0765,2012JJ00,141,32
5155,GM0765,2015JJ00,140,32
5156,GM0765,2017JJ00,141,33
5157,GM0594,1996JJ00,79,4
5158,GM0594,2000JJ00,81,4
5159,GM0594,2003JJ00,,
5160,GM0594,2006JJ00,,
5161,GM0594,2008JJ00,,
5162,GM0594,2010JJ00,,
5163,GM0594,2012JJ00,,
5164,GM0594,2015JJ00,,
5165,GM0594,2017JJ00,,
5166,GM1926,1996JJ00,,
5167,GM1926,2000JJ00,,
5168,GM1926,2003JJ00,99,3
5169,GM1926,2006JJ00,92,16
5170,GM1926,2008JJ00,100,22
5171,GM1926,2010JJ00,114,32
5172,GM1926,2012JJ00,113,43
5173,GM1926,2015JJ00,111,48
5174,GM1926,2017JJ00,111,83
5175,GM0832,1996JJ00,76,10
5176,GM0832,2000JJ00,,
5177,GM0832,2003JJ00,,
5178,GM0832,2006JJ00,,
5179,GM0832,2008JJ00,,
5180,GM0832,2010JJ00,,
5181,GM0832,2012JJ00,,
5182,GM0832,2015JJ00,,
5183,GM0832,2017JJ00,,
5184,GM0439,1996JJ00,87,111
5185,GM0439,2000JJ00,90,114
5186,GM0439,2003JJ00,93,164
5187,GM0439,2006JJ00,90,152
5188,GM0439,2008JJ00,92,148
5189,GM0439,2010JJ00,96,146
5190,GM0439,2012JJ00,96,140
5191,GM0439,2015JJ00,96,143
5192,GM0439,2017JJ00,98,146
5193,GM0833,1996JJ00,15,2
5194,GM0833,2000JJ00,,
5195,GM0833,2003JJ00,,
5196,GM0833,2006JJ00,,
5197,GM0833,2008JJ00,,
5198,GM0833,2010JJ00,,
5199,GM0833,2012JJ00,,
5200,GM0833,2015JJ00,,
5201,GM0833,2017JJ00,,
5202,GM0273,1996JJ00,176,14
5203,GM0273,2000JJ00,176,14
5204,GM0273,2003JJ00,183,14
5205,GM0273,2006JJ00,188,12
5206,GM0273,2008JJ00,188,13
5207,GM0273,2010JJ00,195,13
5208,GM0273,2012JJ00,194,15
5209,GM0273,2015JJ00,187,17
5210,GM0273,2017JJ00,187,30
5211,GM0177,1996JJ00,314,30
5212,GM0177,2000JJ00,304,30
5213,GM0177,2003JJ00,413,37
5214,GM0177,2006JJ00,415,46
5215,GM0177,2008JJ00,414,46
5216,GM0177,2010JJ00,430,43
5217,GM0177,2012JJ00,431,43
5218,GM0177,2015JJ00,431,50
5219,GM0177,2017JJ00,428,47
5220,GM0834,1996JJ00,118,37
5221,GM0834,2000JJ00,,
5222,GM0834,2003JJ00,,
5223,GM0834,2006JJ00,,
5224,GM0834,2008JJ00,,
5225,GM0834,2010JJ00,,
5226,GM0834,2012JJ00,,
5227,GM0834,2015JJ00,,
5228,GM0834,2017JJ00,,
5229,GM0835,1996JJ00,176,11
5230,GM0835,2000JJ00,177,12
5231,GM0835,2003JJ00,,
5232,GM0835,2006JJ00,,
5233,GM0835,2008JJ00,,
5234,GM0835,2010JJ00,,
5235,GM0835,2012JJ00,,
5236,GM0835,2015JJ00,,
5237,GM0835,2017JJ00,,
5238,GM0595,1996JJ00,110,6
5239,GM0595,2000JJ00,102,6
5240,GM0595,2003JJ00,104,14
5241,GM0595,2006JJ00,106,14
5242,GM0595,2008JJ00,106,13
5243,GM0595,2010JJ00,106,13
5244,GM0595,2012JJ00,,
5245,GM0595,2015JJ00,,
5246,GM0595,2017JJ00,,
5247,GM1661,1996JJ00,227,1
5248,GM1661,2000JJ00,247,1
5249,GM1661,2003JJ00,249,15
5250,GM1661,2006JJ00,241,11
5251,GM1661,2008JJ00,201,14
5252,GM1661,2010JJ00,,
5253,GM1661,2012JJ00,,
5254,GM1661,2015JJ00,,
5255,GM1661,2017JJ00,,
5256,GM0703,1996JJ00,585,5
5257,GM0703,2000JJ00,580,12
5258,GM0703,2003JJ00,613,11
5259,GM0703,2006JJ00,641,10
5260,GM0703,2008JJ00,627,11
5261,GM0703,2010JJ00,617,12
5262,GM0703,2012JJ00,589,12
5263,GM0703,2015JJ00,577,12
5264,GM0703,2017JJ00,574,12
5265,GM0274,1996JJ00,147,35
5266,GM0274,2000JJ00,144,35
5267,GM0274,2003JJ00,155,49
5268,GM0274,2006JJ00,152,52
5269,GM0274,2008JJ00,153,51
5270,GM0274,2010JJ00,153,41
5271,GM0274,2012JJ00,150,41
5272,GM0274,2015JJ00,147,41
5273,GM0274,2017JJ00,146,41
5274,GM0339,1996JJ00,40,18
5275,GM0339,2000JJ00,40,18
5276,GM0339,2003JJ00,39,14
5277,GM0339,2006JJ00,39,14
5278,GM0339,2008JJ00,39,14
5279,GM0339,2010JJ00,39,14
5280,GM0339,2012JJ00,39,14
5281,GM0339,2015JJ00,39,0
5282,GM0339,2017JJ00,41,0
5283,GM0836,1996JJ00,59,1
5284,GM0836,2000JJ00,,
5285,GM0836,2003JJ00,,
5286,GM0836,2006JJ00,,
5287,GM0836,2008JJ00,,
5288,GM0836,2010JJ00,,
5289,GM0836,2012JJ00,,
5290,GM0836,2015JJ00,,
5291,GM0836,2017JJ00,,
5292,GM1667,1996JJ00,,
5293,GM1667,2000JJ00,128,3
5294,GM1667,2003JJ00,130,2
5295,GM1667,2006JJ00,129,2
5296,GM1667,2008JJ00,130,2
5297,GM1667,2010JJ00,129,2
5298,GM1667,2012JJ00,129,2
5299,GM1667,2015JJ00,129,2
5300,GM1667,2017JJ00,131,2
5301,GM0275,1996JJ00,223,52
5302,GM0275,2000JJ00,222,54
5303,GM0275,2003JJ00,214,77
5304,GM0275,2006JJ00,212,70
5305,GM0275,2008JJ00,216,70
5306,GM0275,2010JJ00,216,69
5307,GM0275,2012JJ00,219,68
5308,GM0275,2015JJ00,215,68
5309,GM0275,2017JJ00,213,67
5310,GM0340,1996JJ00,91,0
5311,GM0340,2000JJ00,89,0
5312,GM0340,2003JJ00,89,2
5313,GM0340,2006JJ00,96,0
5314,GM0340,2008JJ00,97,0
5315,GM0340,2010JJ00,94,0
5316,GM0340,2012JJ00,94,0
5317,GM0340,2015JJ00,93,0
5318,GM0340,2017JJ00,92,0
5319,GM0597,1996JJ00,268,104
5320,GM0597,2000JJ00,270,104
5321,GM0597,2003JJ00,270,138
5322,GM0597,2006JJ00,266,152
5323,GM0597,2008JJ00,269,145
5324,GM0597,2010JJ00,267,141
5325,GM0597,2012JJ00,267,139
5326,GM0597,2015JJ00,259,159
5327,GM0597,2017JJ00,262,167
5328,GM0837,1996JJ00,36,1
5329,GM0837,2000JJ00,,
5330,GM0837,2003JJ00,,
5331,GM0837,2006JJ00,,
5332,GM0837,2008JJ00,,
5333,GM0837,2010JJ00,,
5334,GM0837,2012JJ00,,
5335,GM0837,2015JJ00,,
5336,GM0837,2017JJ00,,
5337,GM0602,1996JJ00,19,3
5338,GM0602,2000JJ00,19,3
5339,GM0602,2003JJ00,18,3
5340,GM0602,2006JJ00,,
5341,GM0602,2008JJ00,,
5342,GM0602,2010JJ00,,
5343,GM0602,2012JJ00,,
5344,GM0602,2015JJ00,,
5345,GM0602,2017JJ00,,
5346,GM0196,1996JJ00,117,15
5347,GM0196,2000JJ00,114,16
5348,GM0196,2003JJ00,127,17
5349,GM0196,2006JJ00,135,18
5350,GM0196,2008JJ00,107,18
5351,GM0196,2010JJ00,99,18
5352,GM0196,2012JJ00,97,18
5353,GM0196,2015JJ00,80,20
5354,GM0196,2017JJ00,80,15
5355,GM1672,1996JJ00,88,9
5356,GM1672,2000JJ00,103,10
5357,GM1672,2003JJ00,103,14
5358,GM1672,2006JJ00,115,15
5359,GM1672,2008JJ00,118,14
5360,GM1672,2010JJ00,113,16
5361,GM1672,2012JJ00,106,16
5362,GM1672,2015JJ00,,
5363,GM1672,2017JJ00,,
5364,GM0841,1996JJ00,122,1
5365,GM0841,2000JJ00,,
5366,GM0841,2003JJ00,,
5367,GM0841,2006JJ00,,
5368,GM0841,2008JJ00,,
5369,GM0841,2010JJ00,,
5370,GM0841,2012JJ00,,
5371,GM0841,2015JJ00,,
5372,GM0841,2017JJ00,,
5373,GM0178,1996JJ00,71,23
5374,GM0178,2000JJ00,72,23
5375,GM0178,2003JJ00,337,33
5376,GM0178,2006JJ00,,
5377,GM0178,2008JJ00,,
5378,GM0178,2010JJ00,,
5379,GM0178,2012JJ00,,
5380,GM0178,2015JJ00,,
5381,GM0178,2017JJ00,,
5382,GM1742,1996JJ00,,
5383,GM1742,2000JJ00,,
5384,GM1742,2003JJ00,,
5385,GM1742,2006JJ00,330,35
5386,GM1742,2008JJ00,332,34
5387,GM1742,2010JJ00,337,32
5388,GM1742,2012JJ00,337,32
5389,GM1742,2015JJ00,332,35
5390,GM1742,2017JJ00,331,35
5391,GM0603,1996JJ00,150,224
5392,GM0603,2000JJ00,145,233
5393,GM0603,2003JJ00,98,226
5394,GM0603,2006JJ00,98,240
5395,GM0603,2008JJ00,99,235
5396,GM0603,2010JJ00,99,243
5397,GM0603,2012JJ00,100,244
5398,GM0603,2015JJ00,98,237
5399,GM0603,2017JJ00,103,253
5400,GM0125,1996JJ00,108,2
5401,GM0125,2000JJ00,,
5402,GM0125,2003JJ00,,
5403,GM0125,2006JJ00,,
5404,GM0125,2008JJ00,,
5405,GM0125,2010JJ00,,
5406,GM0125,2012JJ00,,
5407,GM0125,2015JJ00,,
5408,GM0125,2017JJ00,,
5409,GM1669,1996JJ00,79,0
5410,GM1669,2000JJ00,75,0
5411,GM1669,2003JJ00,75,0
5412,GM1669,2006JJ00,75,0
5413,GM1669,2008JJ00,209,0
5414,GM1669,2010JJ00,206,2
5415,GM1669,2012JJ00,203,2
5416,GM1669,2015JJ00,197,2
5417,GM1669,2017JJ00,193,5
5418,GM0957,1996JJ00,140,89
5419,GM0957,2000JJ00,146,83
5420,GM0957,2003JJ00,152,102
5421,GM0957,2006JJ00,153,107
5422,GM0957,2008JJ00,273,117
5423,GM0957,2010JJ00,284,116
5424,GM0957,2012JJ00,272,121
5425,GM0957,2015JJ00,275,121
5426,GM0957,2017JJ00,261,123
5427,GM1670,1996JJ00,103,7
5428,GM1670,2000JJ00,103,7
5429,GM1670,2003JJ00,108,6
5430,GM1670,2006JJ00,107,6
5431,GM1670,2008JJ00,,
5432,GM1670,2010JJ00,,
5433,GM1670,2012JJ00,,
5434,GM1670,2015JJ00,,
5435,GM1670,2017JJ00,,
5436,GM0126,1996JJ00,199,2
5437,GM0126,2000JJ00,,
5438,GM0126,2003JJ00,,
5439,GM0126,2006JJ00,,
5440,GM0126,2008JJ00,,
5441,GM0126,2010JJ00,,
5442,GM0126,2012JJ00,,
5443,GM0126,2015JJ00,,
5444,GM0126,2017JJ00,,
5445,GM0736,1996JJ00,216,14
5446,GM0736,2000JJ00,221,18
5447,GM0736,2003JJ00,220,39
5448,GM0736,2006JJ00,231,30
5449,GM0736,2008JJ00,235,31
5450,GM0736,2010JJ00,227,35
5451,GM0736,2012JJ00,367,40
5452,GM0736,2015JJ00,358,57
5453,GM0736,2017JJ00,346,62
5454,GM1674,1996JJ00,,
5455,GM1674,2000JJ00,406,105
5456,GM1674,2003JJ00,393,122
5457,GM1674,2006JJ00,414,107
5458,GM1674,2008JJ00,402,108
5459,GM1674,2010JJ00,407,113
5460,GM1674,2012JJ00,407,113
5461,GM1674,2015JJ00,408,116
5462,GM1674,2017JJ00,405,115
5463,GM0838,1996JJ00,270,86
5464,GM0838,2000JJ00,,
5465,GM0838,2003JJ00,,
5466,GM0838,2006JJ00,,
5467,GM0838,2008JJ00,,
5468,GM0838,2010JJ00,,
5469,GM0838,2012JJ00,,
5470,GM0838,2015JJ00,,
5471,GM0838,2017JJ00,,
5472,GM0276,1996JJ00,58,3
5473,GM0276,2000JJ00,,
5474,GM0276,2003JJ00,,
5475,GM0276,2006JJ00,,
5476,GM0276,2008JJ00,,
5477,GM0276,2010JJ00,,
5478,GM0276,2012JJ00,,
5479,GM0276,2015JJ00,,
5480,GM0276,2017JJ00,,
5481,GM0599,1996JJ00,1288,1391
5482,GM0599,2000JJ00,1321,1323
5483,GM0599,2003JJ00,1318,1378
5484,GM0599,2006JJ00,1377,1360
5485,GM0599,2008JJ00,1396,1365
5486,GM0599,2010JJ00,1259,1386
5487,GM0599,2012JJ00,1435,1495
5488,GM0599,2015JJ00,1513,1573
5489,GM0599,2017JJ00,1559,1584
5490,GM0600,1996JJ00,19,80
5491,GM0600,2000JJ00,20,80
5492,GM0600,2003JJ00,20,77
5493,GM0600,2006JJ00,20,76
5494,GM0600,2008JJ00,20,74
5495,GM0600,2010JJ00,20,75
5496,GM0600,2012JJ00,,
5497,GM0600,2015JJ00,,
5498,GM0600,2017JJ00,,
5499,GM0277,1996JJ00,12,0
