location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.4,"ppb","2025-07-29T11:15:00Z","2025-07-29T16:45:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.4,"ppb","2025-07-29T11:30:00Z","2025-07-29T17:00:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.4,"ppb","2025-07-29T11:45:00Z","2025-07-29T17:15:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.41,"ppb","2025-07-29T12:00:00Z","2025-07-29T17:30:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.4,"ppb","2025-07-29T12:15:00Z","2025-07-29T17:45:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.39,"ppb","2025-07-29T12:30:00Z","2025-07-29T18:00:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.4,"ppb","2025-07-29T12:45:00Z","2025-07-29T18:15:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.4,"ppb","2025-07-29T13:00:00Z","2025-07-29T18:30:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.38,"ppb","2025-07-29T13:30:00Z","2025-07-29T19:00:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.39,"ppb","2025-07-29T13:45:00Z","2025-07-29T19:15:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.38,"ppb","2025-07-29T14:00:00Z","2025-07-29T19:30:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.38,"ppb","2025-07-29T14:15:00Z","2025-07-29T19:45:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.4,"ppb","2025-07-29T14:30:00Z","2025-07-29T20:00:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.38,"ppb","2025-07-29T14:45:00Z","2025-07-29T20:15:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.38,"ppb","2025-07-29T15:00:00Z","2025-07-29T20:30:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.38,"ppb","2025-07-29T15:15:00Z","2025-07-29T20:45:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.38,"ppb","2025-07-29T15:30:00Z","2025-07-29T21:00:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.37,"ppb","2025-07-29T15:45:00Z","2025-07-29T21:15:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.39,"ppb","2025-07-29T16:00:00Z","2025-07-29T21:30:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.4,"ppb","2025-07-29T16:15:00Z","2025-07-29T21:45:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.39,"ppb","2025-07-29T16:30:00Z","2025-07-29T22:00:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.4,"ppb","2025-07-29T16:45:00Z","2025-07-29T22:15:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.38,"ppb","2025-07-29T17:15:00Z","2025-07-29T22:45:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.38,"ppb","2025-07-29T17:30:00Z","2025-07-29T23:00:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.37,"ppb","2025-07-29T17:45:00Z","2025-07-29T23:15:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.36,"ppb","2025-07-29T18:00:00Z","2025-07-29T23:30:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.37,"ppb","2025-07-29T18:15:00Z","2025-07-29T23:45:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.39,"ppb","2025-07-29T19:15:00Z","2025-07-30T00:45:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.38,"ppb","2025-07-29T19:30:00Z","2025-07-30T01:00:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.37,"ppb","2025-07-29T19:45:00Z","2025-07-30T01:15:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.38,"ppb","2025-07-29T20:00:00Z","2025-07-30T01:30:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.37,"ppb","2025-07-29T20:15:00Z","2025-07-30T01:45:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.38,"ppb","2025-07-29T20:30:00Z","2025-07-30T02:00:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.38,"ppb","2025-07-29T20:45:00Z","2025-07-30T02:15:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.37,"ppb","2025-07-29T21:00:00Z","2025-07-30T02:30:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.37,"ppb","2025-07-29T21:15:00Z","2025-07-30T02:45:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.36,"ppb","2025-07-29T21:45:00Z","2025-07-30T03:15:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.35,"ppb","2025-07-29T22:00:00Z","2025-07-30T03:30:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.37,"ppb","2025-07-29T22:15:00Z","2025-07-30T03:45:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.38,"ppb","2025-07-29T22:30:00Z","2025-07-30T04:00:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.36,"ppb","2025-07-29T22:45:00Z","2025-07-30T04:15:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.37,"ppb","2025-07-29T23:00:00Z","2025-07-30T04:30:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.37,"ppb","2025-07-29T23:15:00Z","2025-07-30T04:45:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.37,"ppb","2025-07-29T23:30:00Z","2025-07-30T05:00:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.38,"ppb","2025-07-29T23:45:00Z","2025-07-30T05:15:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","co",0.38,"ppb","2025-07-30T00:00:00Z","2025-07-30T05:30:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","no",16.11,"ppb","2025-07-29T00:15:00Z","2025-07-29T05:45:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","no",16.28,"ppb","2025-07-29T00:30:00Z","2025-07-29T06:00:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","no",16.26,"ppb","2025-07-29T00:45:00Z","2025-07-29T06:15:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","no",15.85,"ppb","2025-07-29T01:00:00Z","2025-07-29T06:30:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","no",16.21,"ppb","2025-07-29T01:15:00Z","2025-07-29T06:45:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","no",16.81,"ppb","2025-07-29T01:45:00Z","2025-07-29T07:15:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","no",16.09,"ppb","2025-07-29T02:00:00Z","2025-07-29T07:30:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","no",16.19,"ppb","2025-07-29T02:15:00Z","2025-07-29T07:45:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","no",16.31,"ppb","2025-07-29T02:30:00Z","2025-07-29T08:00:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","no",16.78,"ppb","2025-07-29T02:45:00Z","2025-07-29T08:15:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","no",16.84,"ppb","2025-07-29T03:00:00Z","2025-07-29T08:30:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","no",16.34,"ppb","2025-07-29T03:15:00Z","2025-07-29T08:45:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","no",16.94,"ppb","2025-07-29T03:45:00Z","2025-07-29T09:15:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","no",16.45,"ppb","2025-07-29T04:00:00Z","2025-07-29T09:30:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","no",16.32,"ppb","2025-07-29T04:15:00Z","2025-07-29T09:45:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","no",17,"ppb","2025-07-29T04:30:00Z","2025-07-29T10:00:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","no",17.12,"ppb","2025-07-29T04:45:00Z","2025-07-29T10:15:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","no",16.58,"ppb","2025-07-29T05:00:00Z","2025-07-29T10:30:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","no",17.46,"ppb","2025-07-29T05:15:00Z","2025-07-29T10:45:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","no",17.65,"ppb","2025-07-29T05:30:00Z","2025-07-29T11:00:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","no",17.6,"ppb","2025-07-29T05:45:00Z","2025-07-29T11:15:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","no",17.57,"ppb","2025-07-29T06:00:00Z","2025-07-29T11:30:00+05:30","Asia/Kolkata",19.10078,72.87462,,,,"Maharashtra Pollution Control Board","CPCB"
